"dim_column_id","dim_table_id","ID","Name","Usage","OrderBy","IsKeyColumn","NameColumn_DataType","NameColumn_DataSize","NameColumn_NullProcessing","NameColumn_TableName","NameColumn_ColumnName"
"724","41","PRMY SRVC CDS","Surgical Case - Primary Service","Regular","Key","False","WChar","254","","SurgicalCasePrimaryServiceDim","PRMY_SRVC_DESC"
"725","41","PRCDR LEVL CDS","Surgical Case - Procedure Level","Regular","Key","False","WChar","254","","SurgicalCaseProcedureLevelDim","PRCDR_LEVL_DESC"
"726","41","CL CDS","Surgical Case - Class","Regular","Key","False","WChar","254","","SurgicalCaseClassDim","CL_DESC"
"727","41","SRG PTNT CLASS CDS","Surgical Case - Patient Class","Regular","Key","False","WChar","254","","SurgicalCasePatientClassDim","SRG_PTNT_CLASS_DESC"
"728","41","PRMY ANSTH TYPE CDS","Surgical Case - Primary Anesthesia Type","Regular","Key","False","WChar","254","","SurgicalCasePrimaryAnesthesiaTypeDim","PRMY_ANSTH_TYPE_DESC"
"729","42","ANSTH TYPE CDS","Surgical Procedure Event - AnesthesiaType","Key","Key","True","WChar","255","","SurgicalProcedureEventAnesthesiaTypeDim","ANSTH_TYPE_DESC"
"730","43","LTRLTY CDS","Surgical Procedure Event - Laterality","Key","Key","True","WChar","255","","SurgicalProcedureEventLateralityDim","LTRLTY_DESC"
"731","44","PRCDR SITE CDS","Surgical Procedure Event - Procedure Site","Key","Key","True","WChar","255","","SurgicalProcedureEventProcedureSiteDim","PRCDR_SITE_DESC"
"732","45","SRVC CDS","Surgical Procedure Event - Service","Key","Key","True","WChar","255","","SurgicalProcedureEventServiceDim","SRVC_DESC"
"733","46","WND CLASS CDS","Surgical Procedure Event - Wound Class","Key","Key","True","WChar","255","","SugicalProcedureEventWoundClassDim","WND_CLASS_DESC"
"734","47","LOG STS CDS","Surgical Supply Use - Log Status","Key","Key","True","WChar","255","","SurgicalSupplyUseLogStatusDim","LOG_STS_DESC"
"735","48","OR SRVC CDS","Surgical Supply Use - OR Service","Key","Key","True","WChar","255","","SurgicalSupplyUseORServiceDim","OR_SRVC_DESC"
"736","49","SPPLY SK","Surgical Supply - Name","Key","Key","True","WChar","513","","SurgicalSupplyDim","SPPLY_NM"
"737","49","MNFCTR CDS","Surgical Supply - Manufacturer","Regular","Key","False","WChar","254","","SurgicalSupplyManufacturerDim","MNFCTR_DESC"
"738","49","VND CDS","Surgical Supply - Vendor","Regular","Key","False","WChar","254","","SurgicalSupplyVendorDim","VND_DESC"
"739","49","VND CTLG NBR","Surgical Supply - Vendor Catalog Number","Regular","Key","False","","","","",""
"740","49","IMPLNT IND","Surgical Supply - Implant Indicator","Regular","Key","False","","","","",""
"741","50","TM OF DY SK","Time - Time of Day","Key","Key","True","WChar","","","DW_TM_OF_DY_DIM","TM_OF_DY"
"742","50","HR OF DY","Time - Hour","Regular","Key","False","","","","",""
"743","50","MN OF DY","Time - Minute","Regular","Key","False","","","","",""
"744","50","SCND OF DY","Time - Second","Regular","Key","False","","","","",""
"745","51","USR SK","User","Key","Key","True","WChar","","","UserDim","USR_SK"
"746","51","SEX CDS","User - Gender","Regular","Name","False","WChar","254","","UserGenderDim","SEX_DESC"
"747","51","USER NAME","User - Name","Regular","Name","False","","","","",""
